DATE,TLAACBW027SBOG,TLBACBW027SBOG,TOTBKCR,TOTLL
8/31/1994,3799.1601,3483.158,3127.0272,2214.3394
9/7/1994,3775.934,3458.8729,3119.1459,2210.5438
9/14/1994,3784.1034,3467.5014,3129.9076,2214.2186
9/21/1994,3797.211,3481.2613,3135.9309,2223.0075
9/28/1994,3790.0054,3476.2422,3131.2945,2224.927
10/5/1994,3794.3829,3485.9423,3131.6162,2233.5749
10/12/1994,3810.6841,3497.8324,3136.3897,2237.3504
10/19/1994,3798.4612,3486.35,3141.4439,2241.8485
10/26/1994,3814.6162,3504.6896,3142.1627,2244.3829
11/2/1994,3813.1903,3499.5216,3147.3132,2250.9903
11/9/1994,3794.0371,3475.6636,3142.9505,2252.5945
11/16/1994,3808.5479,3487.853,3153.6736,2261.3293
11/23/1994,3836.3234,3519.2481,3149.4431,2261.1233
11/30/1994,3826.7441,3509.1171,3156.6757,2267.7329
12/7/1994,3824.4428,3512.0366,3160.8522,2272.8354
12/14/1994,3826.1148,3512.8427,3167.2531,2275.5907
12/21/1994,3847.2057,3533.575,3180.9374,2289.9495
12/28/1994,3852.8421,3535.0008,3182.4697,2290.2672
1/4/1995,3872.4774,3552.2789,3187.8873,2296.8294
1/11/1995,3864.4104,3544.8447,3193.8502,2300.4468
1/18/1995,3873.8132,3550.1157,3200.0933,2307.6539
1/25/1995,3875.6843,3560.5517,3203.1025,2313.6725
2/1/1995,3912.2262,3594.7744,3209.7952,2327.3232
2/8/1995,3863.9046,3551.0733,3202.4876,2322.7924
2/15/1995,3890.7922,3578.4576,3204.9387,2328.7855
2/22/1995,3889.8952,3576.7054,3206.7227,2333.6368
3/1/1995,3935.7803,3616.1834,3212.2006,2342.9778
3/8/1995,3904.7326,3581.2273,3208.1272,2342.4067
3/15/1995,3954.6533,3629.9721,3218.3625,2350.1653
3/22/1995,3922.8715,3593.5772,3215.8498,2354.2818
3/29/1995,3929.1745,3597.2198,3214.7797,2357.3013
4/5/1995,3968.0575,3637.9282,3260.7411,2358.2276
4/12/1995,3979.2472,3651.8972,3264.4183,2362.5602
4/19/1995,3987.8402,3656.9107,3274.1973,2370.7334
4/26/1995,4009.5432,3682.8406,3275.6541,2376.9915
5/3/1995,3993.271,3664.0805,3277.6045,2381.283
5/10/1995,4017.2727,3683.0549,3284.5401,2388.5865
5/17/1995,4000.5323,3663.7251,3282.2051,2389.1566
5/24/1995,4027.0587,3691.5149,3294.2421,2397.5223
5/31/1995,4037.8397,3700.5706,3300.1529,2405.6226
6/7/1995,4033.5173,3699.2166,3299.9588,2407.7193
6/14/1995,4030.9124,3698.2828,3301.4294,2408.0096
6/21/1995,4042.6463,3711.5152,3311.5942,2416.5512
6/28/1995,4023.5857,3687.7635,3309.2334,2418.4279
7/5/1995,4069.0396,3735.8711,3322.5681,2431.8749
7/12/1995,4061.3547,3726.7309,3329.837,2436.1792
7/19/1995,4071.4321,3731.7325,3333.2913,2439.5633
7/26/1995,4088.3165,3748.8361,3338.9559,2445.7637
8/2/1995,4092.4755,3750.4485,3340.2628,2451.1848
8/9/1995,4089.9774,3748.4844,3348.4226,2453.4657
8/16/1995,4090.5895,3747.2313,3354.8096,2453.6137
8/23/1995,4097.9804,3755.8189,3361.4861,2458.7131
8/30/1995,4078.7908,3734.9689,3356.3314,2457.9242
9/6/1995,4112.8908,3766.2225,3360.7875,2465.5842
9/13/1995,4116.5306,3770.5248,3368.3431,2465.2117
9/20/1995,4127.0828,3781.9625,3380.1719,2476.6287
9/27/1995,4133.4686,3786.8035,3381.1964,2478.1996
10/4/1995,4113.7265,3783.5469,3369.0954,2469.2587
10/11/1995,4136.1214,3798.3776,3370.6178,2471.3156
10/18/1995,4104.8023,3762.0612,3369.4522,2470.7399
10/25/1995,4148.5266,3807.1515,3381.1156,2479.1427
11/1/1995,4168.271,3825.8009,3384.2986,2488.4982
11/8/1995,4141.019,3794.074,3381.1483,2488.0205
11/15/1995,4148.5854,3797.5433,3386.8613,2489.7632
11/22/1995,4147.0758,3797.7261,3393.353,2496.3457
11/29/1995,4105.8018,3757.8758,3385.0209,2492.4808
12/6/1995,4151.9144,3808.7908,3390.3476,2498.6379
12/13/1995,4145.4917,3801.8215,3395.6778,2499.588
12/20/1995,4176.6824,3831.0444,3406.6362,2510.2042
12/27/1995,4174.9917,3826.8271,3404.7529,2513.4033
1/3/1996,4222.0691,3874.5437,3411.1234,2522.6597
1/10/1996,4207.2564,3864.3773,3417.3826,2527.3798
1/17/1996,4216.5786,3880.1062,3415.7199,2526.0424
1/24/1996,4177.4862,3856.0069,3417.1202,2525.2734
1/31/1996,4197.4566,3886.3577,3422.0563,2529.4595
2/7/1996,4175.9946,3877.9443,3420.3825,2524.0433
2/14/1996,4190.6673,3906.6228,3429.3776,2531.1055
2/21/1996,4203.7019,3928.9071,3439.5391,2540.0684
2/28/1996,4203.6702,3934.3501,3441.8939,2539.1745
3/6/1996,4181.4571,3919.4392,3426.0057,2534.6064
3/13/1996,4202.9141,3950.5272,3437.6287,2540.6532
3/20/1996,4201.4091,3952.5487,3446.5206,2548.192
3/27/1996,4206.1808,3967.5249,3451.209,2552.5761
4/3/1996,4205.1895,3973.9242,3445.235,2555.719
4/10/1996,4234.096,4005.758,3458.6219,2562.9801
4/17/1996,4216.7787,3981.1364,3461.2091,2562.4254
4/24/1996,4240.5876,4006.0026,3466.0882,2566.1921
5/1/1996,4234.2118,4003.5359,3466.769,2569.9961
5/8/1996,4248.4401,4015.2876,3466.0642,2563.1329
5/15/1996,4243.1607,4008.0151,3470.2722,2566.8421
5/22/1996,4243.5901,4011.407,3474.6517,2573.2651
5/29/1996,4217.6661,3985.1303,3464.8145,2567.8357
6/5/1996,4254.8928,4023.6552,3468.9701,2573.853
6/12/1996,4250.2997,4021.4323,3481.2213,2580.3639
6/19/1996,4257.1938,4026.1272,3484.1642,2584.9733
6/26/1996,4249.8263,4019.9294,3490.9148,2588.8823
7/3/1996,4249.7147,4024.5077,3489.7691,2589.4544
7/10/1996,4254.5011,4034.0877,3496.2252,2591.4975
7/17/1996,4272.5192,4045.1764,3485.0595,2585.1613
7/24/1996,4270.7465,4044.4967,3491.1332,2589.8652
7/31/1996,4279.3256,4052.0367,3479.1155,2586.8976
8/7/1996,4264.2338,4040.5311,3494.6821,2595.369
8/14/1996,4279.7022,4051.822,3497.3686,2595.9559
8/21/1996,4266.4756,4039.9192,3500.0141,2606.2326
8/28/1996,4258.1081,4033.3322,3497.345,2606.5178
9/4/1996,4286.3585,4061.9468,3503.0282,2612.0445
9/11/1996,4280.3332,4054.1082,3515.9304,2618.9264
9/18/1996,4289.4714,4063.7493,3507.0971,2616.478
9/25/1996,4313.4087,4087.1554,3529.3299,2632.7016
10/2/1996,4313.6954,4097.4719,3546.7037,2647.0662
10/9/1996,4302.1325,4087.733,3547.9101,2651.4162
10/16/1996,4329.2296,4109.4055,3552.1093,2654.6664
10/23/1996,4326.9558,4109.8871,3548.2103,2658.0958
10/30/1996,4288.2242,4056.2607,3546.9649,2652.4812
11/6/1996,4327.7729,4089.5988,3554.7727,2659.8576
11/13/1996,4363.8852,4119.179,3562.0479,2664.8505
11/20/1996,4338.5043,4093.6041,3565.6628,2668.4182
11/27/1996,4376.6466,4137.4517,3581.98,2683.3272
12/4/1996,4369.7039,4138.4441,3576.9302,2682.3721
12/11/1996,4368.7528,4137.7555,3587.8277,2689.248
12/18/1996,4374.0855,4139.0576,3584.7076,2692.5556
12/25/1996,4388.06,4157.8797,3591.4327,2699.248
1/1/1997,4386.1142,4153.3061,3595.8852,2705.2492
1/8/1997,4389.5941,4154.4703,3608.9935,2708.811
1/15/1997,4382.3639,4144.4568,3603.5452,2709.3413
1/22/1997,4433.8828,4193.3756,3617.1116,2715.4017
1/29/1997,4414.1863,4180.4159,3616.1735,2713.3702
2/5/1997,4441.5024,4213.3356,3619.0073,2719.7982
2/12/1997,4449.2736,4227.1671,3623.4177,2720.4664
2/19/1997,4468.3948,4247.9061,3630.619,2730.0247
2/26/1997,4460.2233,4234.6842,3629.6548,2730.7715
3/5/1997,4494.4504,4266.1894,3640.908,2736.683
3/12/1997,4500.1598,4274.1092,3653.3706,2742.7535
3/19/1997,4493.5122,4260.972,3656.1395,2742.8367
3/26/1997,4515.644,4281.2179,3670.7774,2754.8496
4/2/1997,4508.0345,4278.1923,3672.6397,2751.7719
4/9/1997,4540.217,4313.6962,3681.5383,2758.6914
4/16/1997,4534.5491,4305.3121,3695.805,2766.5106
4/23/1997,4556.9098,4325.7251,3704.2499,2773.3414
4/30/1997,4577.1006,4344.3841,3722.756,2791.5956
5/7/1997,4568.1063,4337.1318,3713.1357,2786.6363
5/14/1997,4561.5132,4322.3602,3719.2789,2792.4317
5/21/1997,4595.5879,4357.8234,3725.6693,2803.5698
5/28/1997,4593.09,4359.5939,3729.1005,2806.3097
6/4/1997,4571.2377,4338.5044,3736.1296,2813.2014
6/11/1997,4585.1697,4353.3821,3743.2161,2814.5542
6/18/1997,4574.783,4344.0686,3745.0093,2816.4177
6/25/1997,4590.942,4359.2659,3752.9064,2822.4734
7/2/1997,4593.4465,4368.6276,3767.1004,2831.5722
7/9/1997,4593.2755,4377.1615,3764.0307,2826.4333
7/16/1997,4626.5052,4405.5544,3772.5059,2835.0021
7/23/1997,4632.9727,4404.8752,3775.0421,2838.2357
7/30/1997,4644.3632,4419.741,3782.4384,2842.221
8/6/1997,4649.8413,4432.1956,3777.9819,2842.3254
8/13/1997,4634.5943,4413.3175,3772.7916,2843.7377
8/20/1997,4668.6498,4447.6031,3789.6061,2859.3756
8/27/1997,4667.8628,4443.5798,3793.8359,2853.1457
9/3/1997,4690.6141,4470.9048,3804.5725,2861.6495
9/10/1997,4660.2289,4430.8722,3810.1116,2865.5083
9/17/1997,4674.3757,4443.3443,3813.4989,2869.6049
9/24/1997,4664.7608,4432.467,3814.1344,2860.2844
10/1/1997,4721.207,4495.6483,3821.0845,2866.1431
10/8/1997,4698.2876,4476.8465,3825.1088,2868.6807
10/15/1997,4718.6076,4494.3547,3821.9285,2871.9151
10/22/1997,4713.3498,4479.5303,3829.5005,2871.416
10/29/1997,4713.8859,4472.349,3833.7776,2873.9088
11/5/1997,4743.102,4498.9415,3851.3394,2877.6382
11/12/1997,4793.8558,4541.0233,3862.2681,2883.4943
11/19/1997,4736.8893,4477.6683,3856.0656,2884.22
11/26/1997,4804.3481,4550.7062,3878.1038,2892.1472
12/3/1997,4777.8685,4537.5957,3874.4366,2889.188
12/10/1997,4787.6475,4552.8178,3867.2164,2891.6404
12/17/1997,4761.588,4527.8498,3879.3392,2897.5278
12/24/1997,4793.9736,4559.3052,3897.7533,2908.5707
12/31/1997,4803.1022,4565.099,3905.2897,2907.6102
1/7/1998,4827.0784,4587.9222,3914.601,2912.8357
1/14/1998,4816.3532,4572.2219,3915.7498,2911.3939
1/21/1998,4846.3927,4593.9467,3932.9423,2923.077
1/28/1998,4832.8534,4586.7938,3928.2049,2923.615
2/4/1998,4834.3603,4597.9904,3938.5741,2924.3944
2/11/1998,4855.8198,4627.9976,3942.4976,2933.9487
2/18/1998,4881.4218,4652.2611,3953.9146,2939.7296
2/25/1998,4871.6599,4639.4679,3963.5717,2949.3776
3/4/1998,4897.2293,4668.1313,3992.357,2957.3554
3/11/1998,4910.2103,4679.5935,3991.6048,2961.9334
3/18/1998,4913.7193,4677.2462,3989.7377,2959.5174
3/25/1998,4934.3401,4697.6753,3994.79,2967.0518
4/1/1998,4995.7903,4759.1153,4017.1502,2977.2657
4/8/1998,4956.0475,4725.5809,4011.7122,2985.6169
4/15/1998,4969.683,4737.2804,4006.957,2987.2587
4/22/1998,4940.4786,4706.0047,3994.5592,2980.5178
4/29/1998,4916.2929,4682.7652,4010.0693,2984.5698
5/6/1998,4941.3805,4713.6362,4028.8383,2993.2867
5/13/1998,4940.7523,4708.5687,4017.9433,2989.0509
5/20/1998,4954.4733,4722.5747,4020.8696,2987.9888
5/27/1998,4965.7215,4737.3174,4029.4078,2998.1435
6/3/1998,4942.9818,4718.2088,4036.7291,3004.8119
6/10/1998,4987.7778,4763.5694,4032.9919,3009.4487
6/17/1998,4971.5024,4748.0985,4035.6394,3015.69
6/24/1998,4996.3168,4768.4708,4043.6153,3017.9395
7/1/1998,5032.0489,4815.4277,4056.237,3022.4149
7/8/1998,4972.968,4764.3786,4040.6576,3015.1605
7/15/1998,5016.0354,4803.8363,4049.7893,3022.513
7/22/1998,5008.9073,4789.8153,4050.4885,3020.96
7/29/1998,5025.8208,4807.549,4066.6757,3034.0044
8/5/1998,5040.8842,4837.4868,4073.9032,3035.9847
8/12/1998,5058.8154,4850.696,4086.1092,3045.56
8/19/1998,5041.8547,4834.5025,4091.5748,3042.7718
8/26/1998,5084.3629,4869.5956,4109.8028,3057.5689
9/2/1998,5092.7471,4885.1635,4121.7747,3065.2331
9/9/1998,5120.9122,4902.3973,4112.7705,3062.4904
9/16/1998,5103.9714,4884.8605,4119.454,3071.3372
9/23/1998,5117.62,4892.5269,4129.9095,3075.8917
9/30/1998,5155.6149,4940.7125,4129.8979,3072.791
10/7/1998,5166.1365,4961.8468,4130.3183,3082.3542
10/14/1998,5186.7102,4973.4486,4155.0248,3092.471
10/21/1998,5222.5204,5003.0509,4182.221,3101.303
10/28/1998,5229.0979,5000.7769,4204.768,3115.336
11/4/1998,5233.3501,5007.52,4218.1713,3126.8145
11/11/1998,5238.0835,4998.7323,4224.3738,3134.5244
11/18/1998,5251.8392,5004.3861,4228.8455,3132.8105
11/25/1998,5251.5375,5006.5049,4235.6898,3137.5027
12/2/1998,5242.7043,5007.394,4232.9999,3140.5995
12/9/1998,5258.69,5031.7345,4245.9376,3150.0833
12/16/1998,5257.259,5028.0549,4235.3509,3144.2755
12/23/1998,5256.8731,5029.4975,4232.645,3133.3028
12/30/1998,5238.8746,5014.2614,4244.1537,3143.4719
1/6/1999,5238.7633,5003.7239,4248.1236,3152.8121
1/13/1999,5252.4609,5014.9834,4255.9599,3154.3717
1/20/1999,5277.8469,5035.4432,4251.2993,3152.8471
1/27/1999,5247.7447,5004.7043,4240.4584,3141.9306
2/3/1999,5252.8894,5018.9006,4238.7828,3147.8142
2/10/1999,5255.7747,5028.8531,4242.306,3149.7774
2/17/1999,5250.0136,5023.5508,4235.3371,3146.098
2/24/1999,5237.1714,5010.8822,4235.3877,3141.884
3/3/1999,5235.177,5007.9498,4250.1989,3153.0084
3/10/1999,5234.4087,5003.1991,4253.0832,3155.9466
3/17/1999,5221.0476,4984.0537,4259.1328,3162.129
3/24/1999,5247.2053,5007.1763,4270.0623,3164.3398
3/31/1999,5239.8672,5000.4578,4275.8746,3170.5883
4/7/1999,5234.9516,4998.7551,4270.4637,3173.6445
4/14/1999,5241.434,4999.7893,4282.2039,3175.43
4/21/1999,5239.9829,5000.2114,4285.292,3182.9073
4/28/1999,5255.2912,5017.8023,4271.6811,3172.7673
5/5/1999,5251.2131,5018.3397,4275.9202,3176.3284
5/12/1999,5270.5099,5038.4877,4286.9617,3183.4863
5/19/1999,5275.5987,5045.0082,4283.0336,3181.1096
5/26/1999,5275.6969,5046.8173,4288.0897,3182.1951
6/2/1999,5300.9751,5077.3719,4291.6265,3189.8428
6/9/1999,5295.4553,5074.4098,4297.3942,3195.0194
6/16/1999,5313.9949,5089.2643,4318.2996,3205.1491
6/23/1999,5357.4341,5128.3275,4330.9348,3212.6994
6/30/1999,5324.4148,5106.1383,4328.4208,3206.5778
7/7/1999,5333.651,5127.9361,4318.5807,3206.9394
7/14/1999,5333.6318,5122.6594,4334.2371,3212.4868
7/21/1999,5319.4073,5108.0059,4339.0022,3216.6254
7/28/1999,5303.5905,5095.4726,4326.8363,3215.8906
8/4/1999,5292.8555,5096.5214,4325.8839,3213.0799
8/11/1999,5324.3624,5122.9128,4342.2774,3219.6102
8/18/1999,5323.7926,5120.3232,4354.2846,3228.8101
8/25/1999,5345.3489,5147.9555,4360.4815,3234.4512
9/1/1999,5332.914,5141.2092,4366.0419,3245.8092
9/8/1999,5338.7654,5143.503,4359.863,3242.056
9/15/1999,5359.9944,5155.374,4378.5841,3247.6735
9/22/1999,5387.0104,5180.3386,4396.1373,3261.5548
9/29/1999,5371.8812,5169.9716,4395.4933,3268.5161
10/6/1999,5368.4929,5178.5321,4396.9646,3264.6815
10/13/1999,5375.4067,5195.0842,4406.2141,3265.193
10/20/1999,5394.6894,5202.7177,4416.3842,3278.5832
10/27/1999,5419.624,5215.6616,4424.3914,3287.9134
11/3/1999,5417.1821,5207.0563,4423.2741,3297.6446
11/10/1999,5419.2545,5201.321,4431.8255,3304.4182
11/17/1999,5456.7081,5232.9598,4451.803,3318.2902
11/24/1999,5507.8828,5283.0039,4462.439,3327.8077
12/1/1999,5530.4445,5310.8089,4471.0839,3338.8144
12/8/1999,5524.2838,5308.0565,4478.8488,3341.0996
12/15/1999,5564.3317,5348.821,4498.4048,3353.0043
12/22/1999,5596.265,5382.1625,4521.7759,3372.1172
12/29/1999,5579.4413,5372.0904,4523.1053,3373.6749
1/5/2000,5553.4727,5344.8534,4514.6508,3371.5346
1/12/2000,5579.6884,5362.3642,4531.0557,3382.3169
1/19/2000,5581.1329,5354.4005,4544.746,3397.8604
1/26/2000,5601.2347,5370.9845,4554.1502,3401.6965
2/2/2000,5603,5382.3849,4551.5738,3409.7103
2/9/2000,5614.0304,5400.7287,4545.2707,3407.7982
2/16/2000,5613.0467,5403.0899,4556.053,3419.5592
2/23/2000,5648.8884,5436.3931,4569.8519,3426.2451
3/1/2000,5686.9026,5474.5498,4588.9829,3442.2647
3/8/2000,5693.4591,5474.9812,4592.9647,3444.638
3/15/2000,5705.7776,5484.2435,4619.3915,3466.8161
3/22/2000,5715.7947,5484.3663,4627.7276,3475.2987
3/29/2000,5698.9453,5467.681,4621.7208,3461.0012
4/5/2000,5721.2342,5495.1421,4637.3123,3476.8975
4/12/2000,5734.118,5506.385,4646.231,3485.8906
4/19/2000,5759.9217,5531.8084,4658.6877,3498.2409
4/26/2000,5800.1479,5573.0187,4671.0925,3510.2691
5/3/2000,5812.4212,5591.4544,4680.7801,3522.891
5/10/2000,5829.2333,5613.927,4696.1678,3530.6432
5/17/2000,5841.8783,5625.9179,4698.8046,3538.8192
5/24/2000,5845.2646,5628.0042,4721.8648,3552.3887
5/31/2000,5867.0988,5649.1374,4719.8441,3554.3806
6/7/2000,5844.784,5618.5776,4726.3792,3561.3987
6/14/2000,5852.7558,5622.4051,4734.5759,3565.9588
6/21/2000,5902.7408,5661.1934,4763.1431,3589.8344
6/28/2000,5888.0891,5640.6684,4754.0626,3582.1122
7/5/2000,5910.3673,5677.4949,4760.9177,3587.2046
7/12/2000,5897.4074,5662.4638,4766.4133,3590.1536
7/19/2000,5921.1137,5687.7083,4779.9405,3598.2915
7/26/2000,5933.7296,5704.3539,4788.5738,3608.5611
8/2/2000,5910.1262,5688.573,4790.2236,3611.4576
8/9/2000,5929.0982,5710.3598,4792.5562,3617.5212
8/16/2000,5930.1089,5703.0449,4805.1934,3626.2585
8/23/2000,5964.299,5734.709,4811.3095,3635.2498
8/30/2000,5926.5117,5702.8326,4800.3447,3626.9682
9/6/2000,5964.1455,5740.4219,4815.2044,3637.2009
9/13/2000,5946.0554,5707.5715,4812.7109,3626.1725
9/20/2000,6009.2889,5769.7027,4840.5919,3656.3497
9/27/2000,5958.9417,5711.2163,4835.4319,3653.8964
10/4/2000,5967.403,5718.147,4814.3442,3642.9349
10/11/2000,5973.1944,5723.8489,4817.5937,3641.7734
10/18/2000,5976.9345,5721.123,4810.9092,3647.2018
10/25/2000,5987.7567,5725.8486,4812.5664,3653.3477
11/1/2000,6012.0445,5744.4361,4822.3263,3661.886
11/8/2000,5965.2618,5696.4179,4812.1984,3656.5455
11/15/2000,5980.8794,5702.1842,4831.8079,3668.6382
11/22/2000,6005.0553,5727.1733,4838.8943,3673.9703
11/29/2000,5993.1557,5717.5729,4836.2073,3673.1639
12/6/2000,6028.8539,5763.0023,4842.3584,3682.0552
12/13/2000,6033.6382,5769.6444,4853.5236,3676.3015
12/20/2000,6060.5597,5799.1465,4869.8326,3694.3018
12/27/2000,6100.2977,5841.0993,4882.7253,3703.2956
1/3/2001,6138.6283,5883.4687,4889.436,3700.0625
1/10/2001,6139.9084,5874.1457,4890.9857,3698.9837
1/17/2001,6141.0685,5868.8272,4896.7528,3708.5185
1/24/2001,6133.8618,5853.8466,4905.5819,3718.2547
1/31/2001,6165.1076,5894.5124,4919.3912,3722.3275
2/7/2001,6106.0164,5846.2406,4894.9112,3712.2625
2/14/2001,6098.9998,5840.1439,4901.5865,3714.291
2/21/2001,6130.7808,5866.4045,4906.0315,3725.193
2/28/2001,6184.0534,5924.3549,4918.7121,3740.4057
3/7/2001,6163.0798,5903.4733,4915.7106,3735.5331
3/14/2001,6178.5931,5913.0139,4903.2661,3727.3463
3/21/2001,6227.8081,5955.3183,4916.6068,3739.5616
3/28/2001,6197.5269,5923.302,4921.9881,3739.9634
4/4/2001,6224.677,5949.0387,4917.0704,3735.6041
4/11/2001,6227.4793,5951.8807,4930.1316,3743.4202
4/18/2001,6248.9716,5968.1337,4927.7052,3749.0978
4/25/2001,6239.1094,5954.2174,4941.3122,3754.5026
5/2/2001,6225.3489,5946.3386,4946.3009,3760.2161
5/9/2001,6228.3525,5960.9339,4944.087,3756.9252
5/16/2001,6220.6434,5949.168,4953.7674,3761.7502
5/23/2001,6215.1555,5943.4307,4955.8259,3761.4299
5/30/2001,6235.133,5963.7467,4961.4155,3764.6126
6/6/2001,6212.0253,5934.8787,4963.5991,3757.7038
6/13/2001,6210.1209,5933.9519,4949.9679,3745.9235
6/20/2001,6216.9006,5935.8009,4949.4063,3747.82
6/27/2001,6210.1611,5927.356,4954.2158,3755.794
7/4/2001,6213.344,5937.3633,4934.4715,3737.8145
7/11/2001,6205.5577,5940.6222,4944.3035,3736.9329
7/18/2001,6221.5263,5951.1682,4949.9529,3741.4887
7/25/2001,6245.8014,5967.8516,4952.8852,3740.5361
8/1/2001,6281.3361,6004.023,4963.0612,3738.1468
8/8/2001,6235.1158,5963.1696,4945.7716,3719.5911
8/15/2001,6233.9074,5953.2495,4945.0218,3726.4631
8/22/2001,6261.3112,5975.7884,4946.5898,3725.4208
8/29/2001,6259.6882,5979.4825,4948.705,3724.5129
9/5/2001,6301.7156,6029.4074,4956.1616,3730.3912
9/12/2001,6726.8459,6435.04,5110.326,3875.5074
9/19/2001,6472.3765,6186.885,5027.7789,3782.47
9/26/2001,6383.1946,6087.6572,5005.1445,3762.9309
10/3/2001,6369.9569,6085.8272,5003.2683,3756.0319
10/10/2001,6371.4219,6073.8852,4993.7617,3740.398
10/17/2001,6359.7968,6053.026,4999.6822,3745.541
10/24/2001,6358.6718,6052.629,4987.4086,3733.8056
10/31/2001,6423.8127,6114.9384,5017.653,3739.0182
11/7/2001,6398.6369,6090.9203,5020.9321,3744.4418
11/14/2001,6438.0356,6127.4161,5020.9841,3749.7593
11/21/2001,6403.2345,6090.8496,5031.5701,3759.3632
11/28/2001,6367.8247,6057.4205,5029.819,3756.3736
12/5/2001,6406.792,6107.1503,5070.2475,3769.6616
12/12/2001,6408.7358,6105.7297,5073.8594,3780.8935
12/19/2001,6367.7054,6074.7739,5060.3144,3759.4593
12/26/2001,6394.676,6094.8816,5062.5735,3753.8565
1/2/2002,6384.4901,6096.3754,5065.153,3749.953
1/9/2002,6400.002,6111.7192,5058.6349,3752.0444
1/16/2002,6355.441,6059.5483,5042.8155,3744.9347
1/23/2002,6397.3195,6102.0927,5041.6538,3744.081
1/30/2002,6361.7176,6072.4313,5035.0394,3740.6479
2/6/2002,6374.2381,6089.001,5053.9207,3757.3531
2/13/2002,6363.7732,6085.0653,5051.4001,3753.5695
2/20/2002,6385.5406,6100.6058,5062.4794,3764.0552
2/27/2002,6365.8288,6081.0874,5058.6921,3754.9917
3/6/2002,6349.6409,6066.5114,5055.0343,3744.6184
3/13/2002,6328.9425,6046.3516,5052.0119,3743.909
3/20/2002,6361.9517,6067.1666,5087.5823,3758.7003
3/27/2002,6371.2919,6080.7333,5082.124,3763.5318
4/3/2002,6377.846,6089.0371,5076.1415,3755.1183
4/10/2002,6381.7644,6093.2438,5081.6699,3755.7197
4/17/2002,6380.5005,6084.1399,5083.8627,3754.0512
4/24/2002,6372.1776,6072.7207,5078.3281,3759.3682
5/1/2002,6395.6666,6101.9467,5065.8109,3745.3695
5/8/2002,6366.2435,6084.0929,5067.463,3743.0555
5/15/2002,6404.5276,6116.3109,5085.463,3749.7456
5/22/2002,6410.6021,6123.7132,5093.001,3751.8684
5/29/2002,6416.3404,6118.2069,5087.5949,3755.052
6/5/2002,6410.4508,6111.6729,5106.5954,3756.8595
6/12/2002,6431.8692,6132.4998,5107.9852,3764.7775
6/19/2002,6440.073,6120.085,5120.4453,3773.0335
6/26/2002,6466.8738,6153.5135,5125.2224,3779.0839
7/3/2002,6415.1077,6111.6691,5112.3512,3768.9074
7/10/2002,6455.2199,6166.8872,5125.57,3769.8448
7/17/2002,6459.9228,6167.0093,5126.2291,3778.0148
7/24/2002,6521.7918,6235.9725,5154.4445,3790.4106
7/31/2002,6529.2441,6242.3766,5156.8779,3788.1229
8/7/2002,6537.6809,6254.6857,5166.3726,3794.7267
8/14/2002,6587.6515,6293.3461,5187.1752,3808.2672
8/21/2002,6598.2638,6299.3747,5197.4509,3817.0092
8/28/2002,6592.7415,6293.9536,5219.9079,3831.6461
9/4/2002,6666.4025,6372.3745,5240.2829,3838.1222
9/11/2002,6598.2821,6295.9968,5233.3187,3840.4049
9/18/2002,6648.5205,6337.2436,5245.0826,3853.804
9/25/2002,6653.7462,6338.553,5259.5252,3857.3494
10/2/2002,6720.7272,6397.3691,5305.3,3885.5698
10/9/2002,6704.7237,6381.7044,5318.9696,3896.135
10/16/2002,6756.229,6426.8179,5322.7279,3910.1896
10/23/2002,6745.8805,6421.081,5344.1868,3906.5258
10/30/2002,6774.7006,6448.7373,5351.1709,3912.2454
11/6/2002,6809.1094,6487.0755,5373.7903,3922.8526
11/13/2002,6860.9633,6539.9604,5394.4362,3937.9969
11/20/2002,6814.5932,6486.1078,5384.8105,3933.456
11/27/2002,6862.5282,6537.5207,5408.9126,3951.9942
12/4/2002,6845.4478,6520.2658,5423.7045,3956.4337
12/11/2002,6942.6187,6612.5872,5469.917,3975.1027
12/18/2002,6944.4094,6610.2285,5451.3743,3969.7214
12/25/2002,6983.1079,6647.4682,5463.8114,3972.442
1/1/2003,6914.0257,6590.2166,5466.1208,3963.683
1/8/2003,6910.7659,6598.6515,5483.3079,3977.6506
1/15/2003,6909.2873,6591.2,5474.5148,3975.7391
1/22/2003,6914.6333,6600.1178,5469.2891,3983.1669
1/29/2003,6898.6647,6589.8582,5457.2316,3985.9056
2/5/2003,6960.6553,6647.9504,5491.29,3990.5282
2/12/2003,6965.7426,6653.1209,5502.961,4000.3517
2/19/2003,7009.7936,6679.7957,5516.693,4004.5918
2/26/2003,7006.2587,6674.9535,5519.3346,4004.8026
3/5/2003,7067.9559,6742.1635,5541.0577,4011.7301
3/12/2003,7074.055,6758.0826,5551.9953,4022.284
3/19/2003,7044.0106,6716.8253,5531.9665,4014.2761
3/26/2003,7020.9429,6682.4546,5524.1195,4005.785
4/2/2003,7062.5983,6720.3035,5559.2723,4029.4369
4/9/2003,7035.5956,6690.4504,5563.2248,4042.5436
4/16/2003,7063.8737,6715.4478,5565.0349,4048.0595
4/23/2003,7063.9045,6715.0264,5600.7021,4046.769
4/30/2003,7142.72,6789.8501,5623.3563,4052.4046
5/7/2003,7164.6982,6808.4191,5632.7658,4075.5461
5/14/2003,7202.2997,6848.4403,5645.0341,4080.2709
5/21/2003,7194.7731,6832.2016,5644.0132,4075.1617
